htid,author,title,year,authgender,female_category,intl_intensity
mdp.39015059423734,"Sala, George Augustus,",Lady Chesterfield's letters to her daughter,1860,m,mixed,293.30509815376
uiuo.ark:/13960/t5db8np82,"Roberts, Margaret,",Denise,1863,f,high_female,293.29718173996906
njp.32101064912072,"Marks, Mary A. M.",Five-chimney farm,1877,f,high_female,293.2505084585429
uc1.$b242933,"Gerhardie, William Alexander,",My sinful Earth / | $c: William Gerhardi.,1947,m,mixed,293.2293861497401
uc1.32106008238773,"Vázquez Montalbán, Manuel.",Southern seas / | $c: Manuel Vazquez Montalban ; translated by Patrick Camiller.,1986,m,high_male,293.22379980056036
mdp.39015063975380,"Yonge, Charlotte M.",Beechcroft at Rockstone,1888,f,high_female,293.07419404596646
mdp.39015037453647,"Darko, Amma,",Beyond the horizon / | $c: Amma Darko.,1995,f,,293.0709650408206
uiuo.ark:/13960/t2q533w9z,"Lewis, Arthur,",The master of Riverswood,1876,f,,293.01096789688575
uc1.32106007326066,"Khalīfah, Saḥar.",Wild thorns / | $c: Sahar Khalifeh ; translated by Trevor LeGassick and Elizabeth Fernea.,1985,u,high_male,292.9831870657331
mdp.39015016424627,"Henrey, Robert, Mrs.,",Madeleine grown up.,1953,f,mixed,292.97347346309846
mdp.39015018933997,"Chand, Meira.",House of the sun / | $c: Meira Chand.,1989,u,high_female,292.96523958445664
uc1.$b299927,"Darbyshire, Shirley,","Henrietta Condon, M.D., | $c: by Shirley Darbyshire.",1936,u,high_female,292.8758890875204
mdp.39015031236204,"Howells, William Dean,",Indian summer,1887,m,high_female,292.8591184940533
mdp.39015063317732,"Bauld, Alison.",Mozart's sister : | a novel / | $c: A.M. Bauld.,2005,f,,292.80168443216206
inu.32000002903799,"Proust, Marcel,",Remembrance of things past / | $c: [Marcel Proust ; translated by C.K. Scott Moncrieff].,1949,m,,292.79787774453916
uiuo.ark:/13960/t8gf1cd7h,"Murray, Hamilton.",Mildred Vernon;,1848,m,,292.77368867485706
mdp.39015016455787,"Brahms, Caryl,",You were there | $c: [by] Caryl Brahms [pseud.] & S. J. Simon [pseud.],1950,f,mixed,292.76175086735424
uc2.ark:/13960/t6d226c5f,"Dumas, Alexandre,",The Count of Monte-Cristo,1888,m,high_male,292.7590917962398
mdp.39015084096638,"Watson, Ian,",The beloved of my beloved / | $c: Ian Watson & Roberto Quaglia ; Roberto Quaglia & Ian Watson.,2009,m,mixed,292.73765809873527
uiuo.ark:/13960/t4sj2464k,"Tabor, Eliza.",Lady Lowater's companion,1884,f,high_female,292.73027862462277
hvd.32044100906221,"Hauff, Wilhelm,",The banished,1839,m,high_male,292.68292682926824
mdp.39015065780473,"Besant, Walter,",Herr Paulus;,1888,m,,292.6139632753037
uc1.32106012494628,"Easterman, Daniel,",The jaguar mask / | $c: Daniel Easterman,2000,m,,292.60188154121295
mdp.39015053231778,"Wilson, Derek,","The bear's whelp : | the autobiography of Robert Dudley, Duke of Northumberland, Earl of Warwick and Earl of Leicester in the Holy Roman Empire / | $c: Derek Wilson.",1978,u,,292.57974280659107
uiuo.ark:/13960/t54f22d0v,"Black, William,",A princess of Thule,1874,m,,292.57389688339737
mdp.39015003928937,"Gerhardie, William Alexander,",Futility / | $c: William Gerhardi.,1947,m,,292.5723961056746
uc1.b3476994,"Blond, Anthony.",Family business / | $c: [by] Anthony Blond.,1978,m,,292.5706246302898
njp.32101068971843,"Kingsley, Henry,",Stretton,1869,m,,292.56216946101046
uc2.ark:/13960/t9571db21,"Boldrewood, Rolf,",Plain living;,1898,m,mixed,292.5574666452339
mdp.39015020703164,"graf, Tolstoy, Aleksey Nikolayevich,","Darkness and dawn,",1935,m,mixed,292.4806195081652
mdp.39015019872459,"Thomas, Paul,",Fur seal island : | an environment in peril / | $c: Paul Thomas.,1990,m,,292.4669986562327
mdp.39015033516983,"Adair, Gilbert.",The holy innocents : | a romance / | $c: Gilbert Adair.,1988,m,,292.46517355499117
uc1.$b245247,"(Henry Major), Tomlinson, H. M.",All our yesterdays /,1930,m,high_male,292.4235108502724
mdp.39015013286086,"Maugham, Robin,","The black tent, | and other stories. | $c: With an introduction by Peter Burton.",1973,m,,292.42348415712365
nyp.33433076079999,,"Quebec and New York; or, the three beauties",1839,u,mixed,292.3876027656427
mdp.39015059384290,"Aiken, Conrad,","King Coffin, | $c: by Conrad Aiken.",1935,m,high_male,292.3487063247776
mdp.39015025098750,"Mottram, R. H. (Ralph Hale),","The Spanish farm trilogy, 1914-1918.",1930,m,,292.3437298264382
wu.89015218159,"Gore, Stuart,","Australians, go home!",1958,m,high_male,292.2961162238814
uiuo.ark:/13960/t05x3075b,"Trollope, Thomas Adolphus,",Leonora Casaloni,1868,m,mixed,292.28655774120944
uiuo.ark:/13960/t8gf1313b,"Chamier, Frederick,",The life of a sailor,1832,m,high_male,292.18603404369384
inu.30000111282186,"Oakes, Andy,",Citizen one / | $c: Andy Oakes.,2007,m,high_female,292.184587788506
mdp.39015066475628,"Cournos, John,",Short stories out of soviet Russia / | $c: compiled and translated by John Cournos.,1929,m,,292.17704002183297
uc1.$b242974,"Gerhardie, William Alexander,",Futility / | $c: William Gerhardi.,1947,m,,292.15410818404456
uc1.32106007984609,"Fauset, Jessie Redmon.",Plum bun : | a novel without a moral / | $c: Jessie Redmon Fauset.,1985,f,high_female,292.1316428648932
uiuo.ark:/13960/t57d3dn41,"Braddon, M. E.",The day will come,1889,f,,292.08367338172764
mdp.39015030707932,"Mulkerns, Val,",Antiquities : | a sequence of short stories / | $c: by Val Mulkerns.,1978,m,,292.0665196399833
uc1.$b556073,"Thesleff, Holger.",Farewell windjammer;,1952,m,high_male,292.03086896745515
njp.32101066075555,"Towers, Isabella Jane,","The wanderings of Tom Starboard, or, The life of a sailor",1830,f,high_male,292.0274464956707
uc1.b4363372,"Stadni͡uk, Ivan,",People are not angels / | $c: by Ivan Stadnyuk. Translated from the Russian by P. A. Spalding and I. Antonenko.,1963,m,high_male,291.86988747647763
uc1.32106017967016,"Faulks, Sebastian",Human traces / | $c: Sebastian Faulks,2005,m,,291.8645313159077
uc1.$b486070,"Küpper, Heinz,",Simplicius 45 : | a novel ; | $c: translated from the German by Eric Mosbacher.,1966,m,,291.80246855475417
nc01.ark:/13960/t5w66wr25,"Hayward, William Stephens.",The black angel,1868,m,,291.7149283276032
uc1.32106018079001,"Keegan, Mel",Fortunes of war / | $c: Mel Keegan,2000,m,,291.66420162101394
uiuo.ark:/13960/t8bg3b05m,"Ellis, Sarah Stickney,","Agatha Beaufort; or, Family pride",1852,f,high_female,291.6467157097462
mdp.39015007010823,"Mackenzie, Donald A.",Wonder tales from Scottish myth & legend,1917,m,high_male,291.57094893090647
mdp.39015054456663,"Harrison, Paul,",Sea serpents and lake monsters of the British Isles / | $c: Paul Harrison.,2001,m,high_male,291.5325508556317
uc2.ark:/13960/t47p8xq50,"Hope, Thomas,",Anastasius,1819,m,,291.50269639994167
njp.32101067645877,"Hoffman, Charles Fenno,",Wild scenes in the forest and prairie,1839,m,mixed,291.48491927314825
uc1.31822033884578,"Bullard, Margaret",Love goes West : | an entertainment / | $c: by Margaret Bullard,1952,f,,291.478320702606
uiuo.ark:/13960/t89g60x7c,"Robinson, A. Mary F.",Arden,1883,f,,291.4754312313749
uc1.b4097358,"Firbank, Ronald,",The works of Ronald Firbank.,1929,m,high_female,291.47148486876347
inu.30000121005718,"Beauclerk, Helen.","The mountain and the tree, | $c: by Helen Beauclerk.",1935,f,high_female,291.3962989665945
mdp.39015055900172,"Burke, Sean,",Deadwater / | $c: Seán Burke.,2002,m,mixed,291.3059533089895
uc1.$b119319,"Guth, Paul.",The innocent tenant; | $c: translated from the French by Constantine Fitzgibbon.,1957,m,high_female,291.3031241204616
mdp.39015063986817,"Black, William,",White wings,1880,m,mixed,291.2638707717599
uiuo.ark:/13960/t2p566t0s,"Somers, Robert,",The martyr of Glencree,1878,m,high_female,291.10239210226547
mdp.39015057027115,,Birthday stories : | selected and introduced by Haruki Murakami.,2004,u,mixed,291.02262652738693
uc2.ark:/13960/t80k2dz61,"Bowen, Marjorie,","""Because of these things ...""",1915,f,mixed,290.9169920872994
uc2.ark:/13960/t3mw29z63,"Hutton, Catherine,",Oakwood Hall,1819,f,mixed,290.90375730315105
uiuo.ark:/13960/t7pn9d76w,"Collins, Mortimer,",Miranda,1873,m,mixed,290.8860504298491
uc2.ark:/13960/t01z43z02,"Grier, Sydney C.,",In furthest Ind,1904,m,,290.8443597219108
mdp.39015046342658,"Brooke-Rose, Christine,",Next / | $c: Christine Brooke-Rose.,1998,f,mixed,290.69767441860466
uc1.b2838848,"Butler, William,",Spying at the fountain of youth : | a novel.,1968,m,high_male,290.68842232571956
inu.30000039942341,"Mantel, Hilary,",Eight months on Ghazzah street / | $c: Hilary Mantel.,1989,f,,290.6615655975952
