htid,author,title,year,authgender,period,diff
mdp.39015057083993,"Taylor, Meadows,",Tara,1863,m,1851-1900,0.25781368030138063
mdp.39015003686378,"Frederic, Harold,",Illumination,1896,m,1851-1900,0.2584402467174207
uiuo.ark:/13960/t6m04qp25,"Reid, Mayne,",Oceola,1859,m,1851-1900,0.258957845061106
uc2.ark:/13960/t79s1nc70,"Hall, F. Cameron.",A country tragedy,1898,m,1851-1900,0.258957845061106
uiuo.ark:/13960/t9p27hj5m,"Saunders, John,",Guy Waterman,1864,m,1851-1900,0.2589578450611061
uiuo.ark:/13960/t4fn1t995,"Stretton, Hesba,",Paul's courtship,1867,m,1851-1900,0.25939262766980165
uiuo.ark:/13960/t0dv22016,"Laffan, Bertha Jane",The Peyton romance,1892,f,1851-1900,0.25939262766980165
mdp.39015039248003,"Le Fanu, Joseph Sheridan,",The cock and anchor,1895,m,1851-1900,0.259762998040172
mdp.39015022378494,"Ouida,",Folle-Farine,1877,f,1851-1900,0.2597629980401721
inu.30000042783757,"Grant, James,",The Cameronians,1881,m,1851-1900,0.25992834195551584
mdp.39015030760337,"Lytton, Edward Bulwer Lytton,",[Novels],1890,m,1851-1900,0.25994278948209937
nnc1.0039198642,"Morris, Isabel.",A summer in Kieff;,1891,f,1851-1900,0.2601150611298777
uc2.ark:/13960/t6833r171,"Lever, Charles James,",[Charles Lever's novels,1872,m,1851-1900,0.2601409269895295
nyp.33433074895420,"Manning, Anne,",Selvaggio,1865,f,1851-1900,0.2605037387809128
njp.32101066458959,"Gibbon, Charles,",By mead and stream,1884,m,1851-1900,0.26067975638267304
nyp.33433075766653,"Phillipps-Wolley, Clive.","Gold, gold, in Cariboo: a story of adventure in British Columbia",1894,m,1851-1900,0.2608211990983731
uc1.b3327483,"Walshe, Elizabeth H.",Cedar Creek,1863,f,1851-1900,0.26091297028222127
uiuo.ark:/13960/t9p27d28j,"Lever, Charles James,",The Dodd family abroad,1859,m,1851-1900,0.26104283923538696
uiuo.ark:/13960/t4bp0gn5m,"Halse, George.","Graham Aspen, painter",1889,m,1851-1900,0.26118749946467346
uc1.$b426358,"Jókai, Mór,",Eyes like the sea =,1893,m,1851-1900,0.26118749946467346
uva.x000592874,,Fairy and folk tales of the Irish peasantry,1888,m,1851-1900,0.26139262766980165
uiuo.ark:/13960/t15m6gs63,"Besant, Walter,",The monks of Thelema,1878,m,1851-1900,0.26139262766980165
uc1.b4522264,,The dead leman,1889,m,1851-1900,0.26139262766980176
uc2.ark:/13960/t87h1n468,"Weyman, Stanley John,",The red cockade,1895,m,1851-1900,0.26146085794698715
njp.32101066458371,"Coulson, Elizabeth Kerr.",Dante & Beatrice from 1282 to 1290,1876,f,1851-1900,0.2614727166575659
wu.89104495692,"Harland, Marion,",Ruby's husband,1877,f,1851-1900,0.26157307879762115
uiuo.ark:/13960/t22b9nv4t,"Strangford, George Augustus Frederick Percy Sydney Smythe,",Angela Pisani,1875,m,1851-1900,0.2619416472776448
nyp.33433075746887,"Sharp, William,",The mountain lovers,1895,m,1851-1900,0.2619416472776448
uiuo.ark:/13960/t45q59d34,"Fraser, Julia Agnes.","Shilrick, the drummer, or, Loyal and true",1894,f,1851-1900,0.2619416472776449
inu.39000005931964,"Yeats, W. B.",Fairy and folk tales of the Irish peasantry,1888,m,1851-1900,0.2624085006856747
mdp.39015012352418,"Wills, C. J.",Behind an Eastern veil;,1894,m,1851-1900,0.2624085006856747
uiuo.ark:/13960/t0qr5ds1j,Author of Rare pale Margaret.,Pomegranate seed,1886,u,1851-1900,0.262810349188789
nyp.33433082524731,"Ballantyne, R. M.",Martin Rattler;,1893,m,1851-1900,0.262810349188789
mdp.39015063943040,"Henty, G. A.",In Greek waters,1893,m,1851-1900,0.2629689374647902
ien.35558005344532,"Hooper, Henry,","Wash. Boltor, M.D.; or, The life of an orator",1872,u,1851-1900,0.2630768381961175
uc1.b3314284,"Kingsley, Henry,",Old Margaret,1871,m,1851-1900,0.2633422075017344
nyp.33433075766042,"Pemberton, Max,",The phantom army,1898,m,1851-1900,0.2638165908034422
mdp.39076002630247,,The three brothers,1865,m,1851-1900,0.26439262766980165
uiuo.ark:/13960/t73v08j17,"Hardy, Thomas,",Far from the madding crowd,1874,m,1851-1900,0.26439262766980165
mdp.39015000540495,,"Panjabi sketches, by two friends",1899,u,1851-1900,0.26439262766980165
uc1.b3325547,"Marks, Mary A. M.",The locket,1889,f,1851-1900,0.26439262766980165
njp.32101041424217,"Reid, Mayne,",The giraffe-hunters,1867,m,1851-1900,0.26439262766980165
nyp.33433034410484,"Werner, E.,",Success and how he won it,1885,f,1851-1900,0.26439262766980165
njp.32101072908120,"Sudermann, Hermann,",Regina,1898,m,1851-1900,0.26439262766980165
ncs1.ark:/13960/t7vm4kg7w,"Paludan-Müller, Frederik,",The fountain of youth,1867,m,1851-1900,0.26439262766980165
uiuo.ark:/13960/t6c25dj31,"Helps, Arthur,",Ivan de Biron;,1874,m,1851-1900,0.26439262766980165
uiuo.ark:/13960/t8cg0bk4x,"Delorme, Charles.",The pedlar,1857,m,1851-1900,0.26489463570193017
uiuo.ark:/13960/t17m0z22w,"Williams, F.,","The secret marriage, or, Contrasts in life",1855,u,1851-1900,0.2651502034273774
uiuo.ark:/13960/t6nz8j160,"Ouida,",Chandos,1866,f,1851-1900,0.2653050364289258
uiuo.ark:/13960/t87h2708v,"Russell, William Clark,",The wreck of the  Grosvenor,1877,m,1851-1900,0.2661049564369249
uc2.ark:/13960/t7dr2rh8g,"Lover, Samuel,",Handy Andy,1853,m,1851-1900,0.2662254722445817
nyp.33433022846673,"Lymburner, A. L.",The Mohawk chief,1857,u,1851-1900,0.26658561012594206
uc2.ark:/13960/t9g44m78z,"Cameron, Verney Lovett,","In savage Africa, or, The adventures of Frank Baldwin from Gold Coast to Zanzibar",1887,m,1851-1900,0.2667872636851273
njp.32101066458801,"Elwes, Alfred,",Perils afloat and brigands ashore,1886,m,1851-1900,0.26701500529217925
uiuo.ark:/13960/t1kh13854,"Jenkin, C.",Once and again,1865,f,1851-1900,0.2672996044139877
uiuo.ark:/13960/t41r7gc7j,"Wood, Henry,",Anne Hereford,1868,f,1851-1900,0.26744140815760653
uc2.ark:/13960/t90865m6b,"Esmond, Henry.",A life's hazard,1878,m,1851-1900,0.26744140815760653
mdp.39015022378486,"Ouida,",Strathmore;,1877,f,1851-1900,0.2674815897785331
uiuo.ark:/13960/t5t72x582,"Lever, Charles James,",Tony Butler,1865,m,1851-1900,0.2676214099576245
uc2.ark:/13960/t8sb43550,"Lever, Charles James,",Roland Cashel,1855,m,1851-1900,0.26768210135401216
nyp.33433081852711,"James, Henry,",The portrait of a lady,1882,m,1851-1900,0.2679868768710796
uiuo.ark:/13960/t6640cf5g,"Maartens, Maarten,",God's fool;,1892,m,1851-1900,0.26818050645768043
uiuo.ark:/13960/t0ft8z28g,"Gambier, James W.",Swifter than a weaver's shuttle,1887,m,1851-1900,0.26860611081586905
mdp.39015030364254,"Lamartine, Alphonse de,",The stonecutter of St. Point,1851,m,1851-1900,0.26870297249738784
uiuo.ark:/13960/t9668t37w,"Ouida,",Friendship,1878,f,1851-1900,0.26870297249738784
uc2.ark:/13960/t53f4s90n,"Poynter, E. Frances",My little lady,1871,f,1851-1900,0.26870297249738784
uc1.b3322599,"Harte, Bret,",The complete works of Bret Harte,1880,m,1851-1900,0.26870297249738784
uiuo.ark:/13960/t0sq9gh41,"Maunsell, Thomasine.",Legends of the Jacobite wars,1873,f,1851-1900,0.26870297249738784
nyp.33433074895438,"Manning, Anne,",A noble purpose nobly won,1862,f,1851-1900,0.2687896125944248
uiuo.ark:/13960/t4cn7p80c,"Norris, W. E.",Mademoiselle de Mersac,1880,f,1851-1900,0.26913946311283965
njp.32101073017129,"Juan Manuel,","Count Lucanor, or, The fifty pleasant stories of Patronio",1868,m,1851-1900,0.26939262766980165
uiuo.ark:/13960/t3fx7sh77,"Le Fanu, Joseph Sheridan,",In a glass darkly,1872,m,1851-1900,0.26939262766980165
nyp.33433076058159,"Castelar, Isabella.",The Spanish treasure,1893,f,1851-1900,0.269600961003135
uiuo.ark:/13960/t6tx3q616,"Glemham, Henry.",George Hern,1878,m,1851-1900,0.2696321486278854
inu.30000056127578,"Ouida,",In Maremma,1882,f,1851-1900,0.269701507978682
inu.30000121005353,Two friends.,Panjabi sketches,1899,u,1851-1900,0.2698274102784972
njp.32101066458165,"Corelli, Marie,",Ardath,1889,f,1851-1900,0.2698274102784973
uiuo.ark:/13960/t6g16h717,"Linton, E. Lynn",Sowing the wind,1867,f,1851-1900,0.2699896425951748
dul1.ark:/13960/t4dn4wj8g,"Riddell, J. H.,","Home, sweet home",1873,f,1851-1900,0.27012657262393003
mdp.39015005667848,"Lie, J. L. I.",The commodore's daughters,1892,u,1851-1900,0.2703450086221826
mdp.39015026305204,"Griffith, George.",Briton or Boer?,1897,m,1851-1900,0.27067605012969476
inu.39000000358973,"Middlemore, Maria Trinidad Howard",Spanish legendary tales,1885,f,1851-1900,0.27074855987319146
mdp.39015030737855,"Bowen, James L.",The three hunters,1866,m,1851-1900,0.27074855987319146
uc1.b3123861,"Hume, Fergus,",The island of fantasy,1892,m,1851-1900,0.2710125653645057
uiuo.ark:/13960/t49p3rf71,"Doyle, Arthur Conan,",The refugees,1893,m,1851-1900,0.2710494324035295
uiuo.ark:/13960/t5h99rj8g,"Delorme, Charles.",The pedlar,1857,m,1851-1900,0.27141509957991405
mdp.39015031992699,"Theal, George McCall,",Kaffir folk-lore,1886,m,1851-1900,0.2717455688462722
inu.39000002489586,"Boldrewood, Rolf,",A modern buccaneer,1894,m,1851-1900,0.27249765050085195
mdp.39015063946571,"Phillpotts, Eden,",The human boy,1899,m,1851-1900,0.2725095107866847
uiuo.ark:/13960/t2z32b06v,"Jenkin, C.",Once and again,1865,f,1851-1900,0.27260430650191847
nyp.33433076022130,"Sparhawk, Frances C.",Fettered,1899,u,1851-1900,0.27272596100313495
nyp.33433074936984,"Bayly, George,",Sea-life sixty years ago;,1885,m,1851-1900,0.2728385736157476
nyp.33433073355632,"Dostoyevsky, Fyodor,",Poor folk,1894,f,1851-1900,0.27288777330086966
mdp.39015039573152,"Humphreys, Henry Noel,",Stories by an archæologist and his friends,1856,m,1851-1900,0.27332119909837305
nyp.33433075849947,"Kielland, Alexander Lange,",Norse tales and sketches,1897,m,1851-1900,0.27345059868429444
nyp.33433000662902,"Kingston, William Henry Giles,",My first voyage to southern seas,1860,m,1851-1900,0.2738265899339526
nyp.33433075746705,"Hodges, R.",The settler in South Africa and other tales,1860,u,1851-1900,0.27400801228518623
njp.32101063603656,"Brock, Henry F.,",Old Robin and his proverb,1862,f,1851-1900,0.27400801228518623
uc1.b3324545,"Lever, Charles James,","Gerald Fitzgerald, the chevalier",1899,m,1851-1900,0.2740687730094541
uc1.b3325461,"Lytton, Edward Bulwer Lytton,",The Parisians,1873,m,1851-1900,0.2741278301620135
uiuo.ark:/13960/t2g73vr9s,"Tasma,",Not counting the cost,1895,u,1851-1900,0.27415099198206927
mdp.39015063928231,"Austin, Alfred,",Won by a head,1866,m,1851-1900,0.2742093815965032
uiuo.ark:/13960/t6zw21s7z,,Out of the meshes,1868,u,1851-1900,0.2744500989341695
uiuo.ark:/13960/t2891v87m,"Thomson, Joseph,",Ulu,1888,m,1851-1900,0.2744500989341695
nyp.33433075826275,"Girardin, Emile de,",Stories of an old maid,1856,f,1851-1900,0.2748092943364684
uiuo.ark:/13960/t3kw5z086,"Braddon, M. E.",Asphodel,1881,f,1851-1900,0.27486748800499716
nyp.33433074951686,"Dawe, Carlton,",Kakemonos,1897,m,1851-1900,0.2751069133840873
njp.32101066456979,"Cobban, J. Maclaren",The Red Sultan,1893,m,1851-1900,0.2753575399505034
mdp.39015065815683,"Poe, Edgar Allan,",The works of Edgar Allan Poe,1883,m,1851-1900,0.2756360139131879
uiuo.ark:/13960/t2f76xt4x,"James, G. P. R.",Lord Montagu's page,1858,m,1851-1900,0.2756485518404178
uiuo.ark:/13960/t5db8cx8w,"Deacon, William Frederick,",Annette;,1852,m,1851-1900,0.276032303783162
nyp.33433074942453,"Cartwright, Fairfax L.,",Olga Zanelli,1890,m,1851-1900,0.27634914940893207
njp.32101068972916,"Lathrop, George Parsons,",Would you kill him?,1889,m,1851-1900,0.2763982773873158
mdp.39015063913605,"Caine, Hall,",The bondman,1890,m,1851-1900,0.2767800150571891
mdp.39015011953125,"Atherton, Gertrude Franklin Horn,",A daughter of the vine,1899,f,1851-1900,0.2782815165586905
mdp.39015063914819,"Banim, Michael,",Irish tales,1866,m,1851-1900,0.2782815165586905
nyp.33433075727531,"Fortescue, Walter.",An Irish patriot,1898,m,1851-1900,0.2789960574661575
njp.32101075689024,"Defoe, Daniel,",Romances and narratives,1899,m,1851-1900,0.2790673094236913
uiuo.ark:/13960/t9d514t6d,"Keary, Annie,",Clemency Franklyn,1866,f,1851-1900,0.2792802681192399
uc1.b3324473,"Lawless, Emily,",Hurrish,1886,f,1851-1900,0.27939262766980166
uc1.b3327554,"Pepys, Charlotte,",Domestic sketches in Russia,1861,f,1851-1900,0.27963653010882605
uc1.b3325463,"Lytton, Edward Bulwer Lytton,",The Parisians,1873,m,1851-1900,0.2796987501187812
nyp.33433074936752,"Batty, Beatrice.",An English girl's account of a Moravian settlement in the Black Forest,1858,f,1851-1900,0.2797435048627841
mdp.39015005593200,"James, Henry,",Roderick Hudson,1883,m,1851-1900,0.27990357657491116
uiuo.ark:/13960/t4gm8v82c,"Strangford, George Augustus Frederick Percy Sydney Smythe,",Angela Pisani,1875,m,1851-1900,0.28041826869544273
uc2.ark:/13960/t6pz5f120,"Meredith, George,",Farina,1865,m,1851-1900,0.28086549588685594
mdp.39015013102887,"Trollope, Frances Milton,",Gertrude;,1855,f,1851-1900,0.2809588927300426
uiuo.ark:/13960/t00z7tx5j,"Wilkins, W. H.",The holy estate,1895,m,1851-1900,0.2809588927300427
mdp.39015059405335,"Hyne, Charles John Cutcliffe Wright,",The new Eden,1892,m,1851-1900,0.28128451956169354
nyp.33433074970793,"Church, Alfred John,",Three Greek children;,1889,m,1851-1900,0.2817003199774939
nyp.33433074935382,"Cameron, Verney Lovett,",Among the Turks,1890,m,1851-1900,0.2820964903307458
uc1.b3322605,"Harte, Bret,",The complete works of Bret Harte,1880,m,1851-1900,0.2821261916836425
njp.32101075688943,"Defoe, Daniel,",Romances and narratives,1899,m,1851-1900,0.2821837552113913
uiuo.ark:/13960/t6sx6nm41,"Ouida,",Chandos,1866,f,1851-1900,0.282474388676091
uc2.ark:/13960/t3416vc17,"Barlow, Jane,",Strangers at Lisconnel,1896,f,1851-1900,0.28272596100313496
mdp.39015058385488,"Frere, Mary,",Old Deccan days;,1898,f,1851-1900,0.2828352506206213
mdp.39015053137033,"Grant, Henry",Mariquita,1863,m,1851-1900,0.28295005063898937
nyp.33433075768154,"Wilford, Florence,",Dominie Freylinghausen,1875,f,1851-1900,0.2831426276698017
mdp.39015059429897,"Dasent, George Webbe,",The vikings of the Baltic;,1875,m,1851-1900,0.28329183191383345
nyp.33433043146269,"Grousset, Paschal,",The conquest of the moon;,1889,m,1851-1900,0.28348129762054053
uc1.$b787073,"Macfall, Haldane,",The wooings of Jezebel Pettyfer;,1898,m,1851-1900,0.2836233969005709
njp.32101068166360,"Church, Alfred John,",Stories of the magicians;,1887,m,1851-1900,0.28390739560229106
uiuo.ark:/13960/t5h99h791,"Fraser, Julia Agnes.","Shilrick, the drummer, or, Loyal and true",1894,f,1851-1900,0.28395045079905334
nyp.33433074888953,"Linton, E. Lynn",Dulcie Everton,1896,f,1851-1900,0.2841294697750648
njp.32101068597242,"Crane, Stephen,",The open boat and other stories,1898,m,1851-1900,0.2841294697750648
mdp.39015063940103,"Le Fanu, Joseph Sheridan,",Morley Court,1873,m,1851-1900,0.2846307229078969
mdp.39015057083985,"Taylor, Meadows,",Tara,1863,m,1851-1900,0.284741464879104
uiuo.ark:/13960/t1jh46z6n,"Trollope, Thomas Adolphus,",A family party in the piazza of St. Peter,1877,m,1851-1900,0.2848007909351078
uiuo.ark:/13960/t08w40r2k,,Out of the meshes,1868,u,1851-1900,0.2859443518077327
uiuo.ark:/13960/t4bp0qt7q,"Trollope, Frances Eleanor,",Among aliens,1890,f,1851-1900,0.2859443518077327
mdp.39015065792957,"Gyp,",Chiffon's marriage,1895,f,1851-1900,0.2859443518077327
uiuo.ark:/13960/t1vd7hb9n,"James, G. P. R.",Leonora d'Orco,1857,m,1851-1900,0.28602724305441707
uiuo.ark:/13960/t6xw53365,"Westall, William,",Roy of Roy's court,1892,m,1851-1900,0.2863883358243081
nyp.33433081852653,"James, Henry,",Washington Square ; The Pension Beaurepas ; A bundle of letters,1881,m,1851-1900,0.2864177992945156
mdp.39015070226223,"Read, Opie Percival,",Odd folks,1897,m,1851-1900,0.2865354848126588
mdp.39015073317060,"Carlyle, Thomas,",[Works],1885,m,1851-1900,0.28716214439842613
uiuo.ark:/13960/t5m90tf32,"Maunsell, Thomasine.",Legends of the Jacobite wars,1873,f,1851-1900,0.28748179964432397
uiuo.ark:/13960/t3ws9618t,"Tytler, Sarah,",Citoyenne Jacqueline;,1865,f,1851-1900,0.2879433523074828
mdp.39015063913597,"Caine, Hall,",The bondman,1890,m,1851-1900,0.2879433523074828
uiuo.ark:/13960/t1hh75z43,"Veley, Margaret,",Mitchelhurst Place,1884,f,1851-1900,0.2879433523074828
mdp.39015030760410,"Lytton, Edward Bulwer Lytton,",[Novels],1890,m,1851-1900,0.2879841769655763
nnc1.0315147940,,Yankee humour and Uncle Sam's fun,1853,m,1851-1900,0.28838252665970066
uc1.b3331927,,Grettir the outlaw,1890,u,1851-1900,0.2886021138358096
nyp.33433076071509,"Harte, Bret,",An heiress of Red Dog,1879,m,1851-1900,0.28907914804597723
uiuo.ark:/13960/t5x645f3g,"Wilton, Maurice.",The old love is the new,1880,m,1851-1900,0.28939262766980167
uiuo.ark:/13960/t8rb7fv6d,"Halsted, Leonora B.",Bethesda,1884,f,1851-1900,0.28939262766980167
mdp.39015063553500,"Sherwood,",The lady of the manor,1860,f,1851-1900,0.28939262766980167
nyp.33433008279089,,The Comical creatures from Würtemberg,1851,m,1851-1900,0.28939262766980167
uc1.b3325598,"Manning, Anne,",The year nine,1858,f,1851-1900,0.29026726323831487
njp.32101069166013,"Grant, James,",Morley Ashton,1876,m,1851-1900,0.2904526983411797
uc2.ark:/13960/t3jw89g4h,"Lever, Charles James,",[Charles Lever's novels,1872,m,1851-1900,0.2904915287687029
nyp.33433075742225,"Reynolds, George W. M.",The Empress Eugenie's boudoir,1857,m,1851-1900,0.2906271955710362
uc2.ark:/13960/t6930px2m,"Harte, Bret,","The hoodlum band, and other stories",1878,m,1851-1900,0.2906271955710362
uc2.ark:/13960/t09w0fn3w,"Praed, Campbell,",Madame Izan;,1899,f,1851-1900,0.2906913289685028
mdp.39015066063184,"Shelley, Mary Wollstonecraft,",Tales and stories,1891,f,1851-1900,0.2909243563350097
njp.32101065848275,"Murray, Eustace Clare Grenville,",The member for Paris,1871,m,1851-1900,0.29135341198352727
mdp.39015024638838,"Jókai, Mór,",The Lion of Janina;,1897,m,1851-1900,0.2914334439963321
uc1.b3327555,"Pepys, Charlotte,",Domestic sketches in Russia,1861,f,1851-1900,0.2914905297677036
mdp.39015030130374,"Sharp, William,",Life of Heinrich Heine,1888,m,1851-1900,0.291552729321644
nyp.33433074929385,"Bramston, Mary,",Espérance,1870,f,1851-1900,0.291614849892024
nyp.33433075748859,"Orme, Joseph.",The adventures of Gulliver Redivivus,1881,m,1851-1900,0.2918316520600457
uc2.ark:/13960/t8pc36m8j,"Hayens, Herbert,",Clevely sahib,1887,m,1851-1900,0.2919567302339042
uiuo.ark:/13960/t80k3088f,"Reid, Mayne,","Lost Lenore, or, The adventures of a rolling stone",1864,m,1851-1900,0.29212818997983203
njp.32101068605599,"Warner, Susan,",Queechy,1852,f,1851-1900,0.2922266357669676
mdp.39015030760329,"Lytton, Edward Bulwer Lytton,",[Novels],1890,m,1851-1900,0.2925372817578521
nyp.33433034410963,"Maartens, Maarten,",The greater glory;,1894,m,1851-1900,0.2926184341214144
uc2.ark:/13960/t3dz0512g,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,1851-1900,0.2930471127196357
uiuo.ark:/13960/t48p6974b,"Capes, J. M.",The mosaic-worker's daughter,1868,m,1851-1900,0.2932387815159556
mdp.39015059395106,"Crawford, F. Marion",With the immortals,1888,m,1851-1900,0.2935022167108975
inu.30000002177503,"Roberts, Morley,",The adventures of a ship's doctor,1897,m,1851-1900,0.29388700969227366
uiuo.ark:/13960/t1cj8x71t,"Lynch, Arthur,",Approaches,1892,m,1851-1900,0.2941545324317064
mdp.39015073316922,"Carlyle, Thomas,",[Works],1885,m,1851-1900,0.2942043431509732
nyp.33433081879516,"Ramaswami Raju, P. V.",The tales of the sixty mandarins,1886,u,1851-1900,0.2943926276698017
mdp.39015078569715,"Ballantyne, R. M.",The coral island,1887,m,1851-1900,0.2944559188090422
nyp.33433074876594,"Kenyon, Charles R.","The young ranchmen; or, Perils of pioneering in the wild west",1891,m,1851-1900,0.2946557855645384
nyp.33433074895842,"Marks, Mary A. M.",A great treason;,1883,f,1851-1900,0.29472998920051663
inu.30000009673132,"Walker, William Sylvester,",When the mopoke calls,1898,m,1851-1900,0.295274980610978
mdp.39015062219715,,Folk-lore and legends,1890,u,1851-1900,0.2954328961261776
mdp.39015039770170,"Mullens, Hannah Catherine.",Faith and victory;,1885,f,1851-1900,0.29564262766980165
uc2.ark:/13960/t3nv9fq9p,"Lawless, Emily,","Major Lawrence, F.L.S",1887,f,1851-1900,0.29582537620781324
nyp.33433074872262,"Hort, Alfred,","Hena; or, Life in Tahiti",1866,f,1851-1900,0.2960592943364685
uc1.b4500379,"Armour, Margaret.",The eerie book;,1898,f,1851-1900,0.2960592943364685
uiuo.ark:/13960/t2k65535d,"Henslowe, J. R.",White and red,1882,u,1851-1900,0.296369371855848
uc2.ark:/13960/t7cr5pp96,"Villamaria,",Fairy circles,1877,f,1851-1900,0.2963693718558482
mdp.39015065757810,"Ward, Artemus,","Artemus Ward, his book",1865,m,1851-1900,0.29647227368750084
uiuo.ark:/13960/t9s18b810,"Deacon, William Frederick,",Annette;,1852,m,1851-1900,0.2964964528064137
uc2.ark:/13960/t54f1xw7g,"Blackburn, Douglas,",Prinsloo of Prinsloosdorp,1899,m,1851-1900,0.2965354848126589
uiuo.ark:/13960/t7dr3b84t,"Tasma,",Not counting the cost,1895,u,1851-1900,0.29660912251516247
uiuo.ark:/13960/t9x06pz2q,"Maitland, Edward,",By and by,1873,m,1851-1900,0.2967097008405333
nnc1.0022771514,"Stretton, Hesba,",Max Krömer,1871,m,1851-1900,0.2968000350772091
mdp.39015073483847,"Henty, G. A.",The lion of St. Mark,1889,m,1851-1900,0.2968756208670804
uiuo.ark:/13960/t2b85ht7f,"Armstrong, F. C.",The wild gazelle,1868,m,1851-1900,0.297023149758155
uc1.b3322402,"Hodgetts, E. A. Brayley",A Russian wild flower,1897,f,1851-1900,0.297605188056275
mdp.39015033456545,"Loti, Pierre,",The book of pity & of death,1892,m,1851-1900,0.2976495084037466
uc2.ark:/13960/t05x26z1x,"Ouida,","Strathmore, or, Wrought by his own hand",1870,f,1851-1900,0.2978038426230727
uiuo.ark:/13960/t3223jp2m,"Sterne, Laurence,",The life & opinions of Tristram Shandy,1898,m,1851-1900,0.2981063206158596
uiuo.ark:/13960/t7hq4md5c,"Wilton, Maurice.",The old love is the new,1880,m,1851-1900,0.2984835367607108
uc1.b3578776,"Housman, Laurence,",The field of clover,1898,m,1851-1900,0.2984835367607108
uiuo.ark:/13960/t5gb2f42v,,"Infant baptism, or, Hath this child been already baptized?",1860,u,1851-1900,0.2984835367607108
mdp.39015031241089,"James, Henry,",Roderick Hudson,1883,m,1851-1900,0.2984835367607108
uc2.ark:/13960/t87h1hv80,"Wilberforce, Samuel,",Agathos and other Sunday stories,1873,m,1851-1900,0.2984835367607108
uc2.ark:/13960/t2m61dn2t,"Esmond, Henry.",A life's hazard,1878,m,1851-1900,0.2984835367607108
uiuo.ark:/13960/t0vq3h892,"Nunn, Lorenzo N.,",The militia major,1852,f,1851-1900,0.2984835367607108
uiuo.ark:/13960/t20c5m662,"Trollope, Frances Eleanor,",Among aliens,1890,f,1851-1900,0.2984835367607108
uiuo.ark:/13960/t4fn1v70b,"Fullerton, Georgiana,",The countess de Bonneval,1858,f,1851-1900,0.2989670957549081
uc2.ark:/13960/t9f47p863,"Donovan, Dick,",The great white hand =,1896,m,1851-1900,0.2990311818866692
uiuo.ark:/13960/t15m6sm72,"Kavanagh, Julia,",Adèle,1858,f,1851-1900,0.2993926276698017
uc2.ark:/13960/t5fb52s91,"Nordau, Max Simon,",The drones must die,1899,m,1851-1900,0.2996699523027543
nnc1.0037468448,"Mackay, James Alexander Kenneth,",The yellow wave,1895,m,1851-1900,0.2996730015015773
nyp.33433074919444,"Ainsworth, William Harrison,",John Law,1864,m,1851-1900,0.2997868929027766
uc1.b3322074,"Francis, Francis.",Wild Rose,1895,m,1851-1900,0.29984038886383146
uiuo.ark:/13960/t7sn0sx20,"Reid, Mayne,",The quadroon,1856,m,1851-1900,0.29984038886383146
uc2.ark:/13960/t7fq9xv4q,"Lawless, Emily,","Major Lawrence, F.L.S",1887,f,1851-1900,0.3001907497355293
mdp.39015063938347,"Duchess,",Nora Creina,1893,f,1851-1900,0.3001907497355293
dul1.ark:/13960/t6058935p,"Edwards, Amelia Ann Blanford,",In the days of my youth,1873,f,1851-1900,0.3002206531475087
mdp.39015031307765,"Trelawny, Edward John,",Adventures of a younger son,1890,m,1851-1900,0.30031216789968684
nyp.33433073356564,"Gogolʹ, Nikolaĭ Vasilʹevich,",Cossack tales,1860,m,1851-1900,0.3008970524485627
uc1.b3325462,"Lytton, Edward Bulwer Lytton,",The Parisians,1873,m,1851-1900,0.3009779935234602
uc2.ark:/13960/t79s1ng4w,"Fergusson, Dugald.",Bush life in Australia and New Zealand,1893,m,1851-1900,0.3010692743763884
uc1.b3324209,"Huth, Alfred Henry,","A true relation of the travels and perilous adventures of Mathew Dudgeon, gentleman",1894,m,1851-1900,0.3013926276698017
nyp.33433076048465,"Rathborne, St. George,",A son of Mars,1897,m,1851-1900,0.30151383979101365
nnc1.cu58325697,"Nordhoff, Charles,",Whaling and fishing;,1860,m,1851-1900,0.3017302900074641
uiuo.ark:/13960/t3kw5w377,"Daunt, William J. O'Neill,",The gentleman in debt;,1851,m,1851-1900,0.3018926276698016
uc1.b4104315,,Ponce de Leon,1878,u,1851-1900,0.30223309459587167
njp.32101064710898,"Philips, F. C.",The fatal phryne,1889,m,1851-1900,0.3024361059306713
uc1.31158002285814,"Hoffmann, E. T. A.","Money, and its influence",1852,m,1851-1900,0.3024361059306713
uiuo.ark:/13960/t3cz3gw65,"Carter, Robert S.",Talbot Hall,1855,m,1851-1900,0.3024361059306713
mdp.39015073481353,"Henty, G. A.",The young Franc-tireurs and their adventures in the Franco-Prussian War,1872,m,1851-1900,0.3025101745181833
uc1.b3325546,"Marks, Mary A. M.",The locket,1889,f,1851-1900,0.30272596100313487
nyp.33433075756415,"Sinnatamby,", Letchimey;,1898,u,1851-1900,0.30297287458338185
mdp.39015014192663,"Turgenev, Ivan Sergeevich,",First love and Punin and Babúrin,1884,m,1851-1900,0.3029955688462722
uc1.32106008957109,"Smeaton, William Henry Oliphant,",A mystery of the Pacific,1899,m,1851-1900,0.30348954396936123
nnc1.50040933,"Pansy,","John Remington, marytr",1892,f,1851-1900,0.303678341955516
njp.32101068169018,"Thanet, Octave,",Expiation,1890,m,1851-1900,0.303678341955516
