htid,author,title,year,authgender,period,diff
nyp.33433076079999,,"Quebec and New York; or, the three beauties",1839,u,1800-1850,0.24070755081038941
njp.32101067178515,"Trollope, Frances Milton,",A romance of Vienna,1838,f,1800-1850,0.24070755081038953
uiuo.ark:/13960/t8pc3d497,"Harris, Alexander,",The emigrant family ;,1849,m,1800-1850,0.2407870673498297
hvd.hxjgrb,"Rousseau, Jean-Jacques,",Eloisa,1803,m,1800-1850,0.24154680831433883
hvd.hwadup,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,0.24165452050735914
uc2.ark:/13960/t10p0zd3c,"Johns, Richard.","Legend and romance, African and European",1839,m,1800-1850,0.2418157068387583
nyp.33433074862727,"Hall, S. C.,",Sketches of Irish character,1829,f,1800-1850,0.24238765833727116
uiuo.ark:/13960/t7mp5p18p,"Shee, Martin Archer,",Oldcourt,1829,m,1800-1850,0.24238765833727116
uiuo.ark:/13960/t0ms4cg4k,"Torrens, Henry Whitelock,",Madame de Malguet,1848,m,1800-1850,0.24273677158961027
nyp.33433067303804,"Mills, John,",The English fireside,1844,m,1800-1850,0.24417977303261162
uiuo.ark:/13960/t22b9mp83,"Gunning,",The exile of Erin,1808,f,1800-1850,0.24417977303261162
mdp.39015059375876,,The New British novelist;,1830,u,1800-1850,0.24417977303261162
uc1.b3322571,"Griffin, Gerald,",The collegians,1829,m,1800-1850,0.24417977303261162
hvd.hnnxez,"Maxwell, W. H.",Stories of Waterloo,1833,m,1800-1850,0.24436103096264605
mdp.39015012165562,"Lippard, George,","Dora Livingstone, the adulteress: or, The Quaker City",1848,m,1800-1850,0.24482576786465304
mdp.39015051155904,"Banim, John,",Tales,1826,m,1800-1850,0.24499676649666402
mdp.39015063943560,"Howitt, Mary Botham,",Our cousins in Ohio,1849,f,1800-1850,0.24512139261829913
uc1.b3322649,"Burdett, C. D.,",English fashionables abroad,1827,f,1800-1850,0.24514595660749094
uc1.b3339460,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.24554844293431632
mdp.39015051156498,"Banim, John,",Tales,1826,m,1800-1850,0.24619997505281366
njp.32101067630200,"Boyle, Mary Louisa,",The state prisoner,1837,f,1800-1850,0.24619997505281366
nnc1.0315302652,"Scott, Honoria.","Amatory tales of Spain, France, Switzerland, and the Mediterranean",1810,f,1800-1850,0.2464199164017873
uc1.b3322570,"Griffin, Gerald,",The collegians,1829,m,1800-1850,0.24685714920396373
nyp.33433074964762,"Banim, John,",Tales,1825,m,1800-1850,0.2473772150789746
uiuo.ark:/13960/t06w9z47s,"Peake, Richard Brinsley,","Cartouche, the celebrated French robber",1844,m,1800-1850,0.2473772150789746
uiuo.ark:/13960/t50g42968,"Grant, James,",The romance of war,1846,m,1800-1850,0.24744774688882076
mdp.39015005611697,"Sterne, Laurence,",The works of Laurence Sterne,1803,m,1800-1850,0.24744774688882087
uc1.b3322545,"Grattan, Thomas Colley,",The heiress of Bruges,1830,m,1800-1850,0.2481480270008657
mdp.39015064001673,"Defoe, Daniel,",The novels and miscellaneous works,1840,m,1800-1850,0.2483631733003493
nyp.33433088074210,"Bussey, George Moir.","Fables, original and selected",1842,m,1800-1850,0.2486242174770561
hvd.32044019310010,,"La coquetterie, or, Sketches of society in France and Belgium",1832,f,1800-1850,0.2486242174770561
mdp.39015063617040,"Gallenga, Antonio Carlo Napoleone,",The Blackgown papers,1846,m,1800-1850,0.24914563274707469
uc1.b3339463,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.2497290226227239
uiuo.ark:/13960/t8sb4qd43,"Sedley, Charles,",A winter in Dublin,1808,m,1800-1850,0.25002772624898595
njp.32101065854604,"Reynolds, Frederic Mansel,",The parricide,1836,m,1800-1850,0.25002772624898595
nyp.33433067303713,"Griffin, Gerald,",The invasion,1832,m,1800-1850,0.25063972135302515
hvd.hxjg13,"Furbo, Francesco,","Andrew of Padua, the improvisatore",1820,m,1800-1850,0.2507454295982683
uiuo.ark:/13960/t09w0qc81,"Bennett,",Vicissitudes abroad;,1806,f,1800-1850,0.2508132722034243
nyp.33433061821587,"Croker, Thomas Crofton,",Fairy legends and traditions of the South of Ireland,1825,m,1800-1850,0.25133048810411884
uiuo.ark:/13960/t88g97x16,"Scott, Walter,","Anne of Geierstein, or, The maiden of the mist",1829,m,1800-1850,0.25163234755835695
mdp.39015006575974,"Defoe, Daniel,",The novels and miscellaneous works,1840,m,1800-1850,0.2529286794193133
mdp.39015059415631,"James, G. P. R.",Heidelberg,1846,m,1800-1850,0.2529653027483739
uiuo.ark:/13960/t1jh3z86d,"Griffin, Gerald,","Talis qualis, or, Tales of the jury room",1842,m,1800-1850,0.2530181568709955
mdp.39015005633568,"Sterne, Laurence,",The works of Laurence Sterne,1803,m,1800-1850,0.2530181568709955
uc2.ark:/13960/t1wd3vq81,"Taylor, Meadows,",Tippoo Sultaun,1840,m,1800-1850,0.2534390322918709
uiuo.ark:/13960/t86h5610v,"Roche, Regina Maria,",The tradition of the castle;,1824,f,1800-1850,0.25359596888948543
njp.32101067646560,"Holmes, W. H. M.","Oakleigh, or, The minor of great expectations",1843,u,1800-1850,0.2539692982406391
mdp.39015033170096,"Morgan,",The princess;,1835,f,1800-1850,0.25419466002679225
hvd.32044090343690,"Gore,","Mary Raymond, and other tales",1838,f,1800-1850,0.25460438528788754
uiuo.ark:/13960/t72v3222s,"James, G. P. R.",The gentleman of the old school,1839,m,1800-1850,0.2548342631391566
uiuo.ark:/13960/t45q5k469,"Steward, Isabella Travers,",The interdict,1840,f,1800-1850,0.2552908841437228
uiuo.ark:/13960/t4bp0qf69,"Melville, Theodore.","The white knight, or, The monastery of Morne",1802,m,1800-1850,0.2552908841437228
nyp.33433082512538,,"The most delectable history of Reynard the Fox, and of his son Reynardine",1844,u,1800-1850,0.2552908841437228
uiuo.ark:/13960/t9668zj9b,"Lever, Charles James,","Diary and notes of Horace Templeton, esq",1848,m,1800-1850,0.2555341931461559
uiuo.ark:/13960/t33206z84,,"Caprice; or, Anecdotes of the Listowel family",1824,u,1800-1850,0.25576481779301186
mdp.39015010783804,"Porter, Anna Maria,",Don Sebastian,1809,f,1800-1850,0.25576481779301186
uiuo.ark:/13960/t0gt67v75,"Torrens, Henry Whitelock,",Madame de Malguet,1848,m,1800-1850,0.25595313579935186
uc1.b3290866,"(Goodwin, William)",Cloudesley,1830,m,1800-1850,0.2560001040018788
njp.32101066459312,"Gleig, G. R.",The Hussar,1837,m,1800-1850,0.25623428037013796
uc1.b3321261,"Cooper, James Fenimore,",The water witch;,1830,m,1800-1850,0.2562809831536238
uiuo.ark:/13960/t9c549686,"Disraeli, Benjamin,",Vivian Grey,1826,m,1800-1850,0.256389785242624
mdp.39015010783796,"Porter, Anna Maria,",Don Sebastian,1809,f,1800-1850,0.2568866288245738
uiuo.ark:/13960/t22b9d63x,"Gore,",The ambassador's wife,1842,f,1800-1850,0.2572516684574484
uiuo.ark:/13960/t6sx6kb15,,"Caprice; or, Anecdotes of the Listowel family",1824,u,1800-1850,0.257352739813826
mdp.39015039248052,"Mackenzie, Henry,",The works of Henry Mackenzie,1815,m,1800-1850,0.25738878624162476
nnc1.0315302628,"Scott, Honoria.","Amatory tales of Spain, France, Switzerland, and the Mediterranean",1810,f,1800-1850,0.2580686619215006
njp.32101064790239,"Robinson, Emma.",Owen Tudor;,1849,f,1800-1850,0.25905657452029196
uiuo.ark:/13960/t2v418x46,"Murray, Hamilton.",Léonie Vermont,1849,m,1800-1850,0.25913703798987675
nnc1.cu01579690,"Sharp, Jonathan,","Jonathan Sharp; or, The adventures of a Kentuckian",1845,m,1800-1850,0.25919478804762663
uiuo.ark:/13960/t7hq4kh4t,"Ormsby, Anne.",The soldier's family,1807,f,1800-1850,0.259546203292659
uiuo.ark:/13960/t8kd2ht61,"Roche, Regina Maria,",The discarded son;,1807,f,1800-1850,0.26005278890562755
uiuo.ark:/13960/t3nv9vv41,"Harris, Alexander,",The emigrant family ;,1849,m,1800-1850,0.26023384992319043
uc2.ark:/13960/t89g5jb8g,"Grant, James,",The romance of war,1846,m,1800-1850,0.26041422380216683
njp.32101061313373,"Carlyle, Thomas,",German romance,1827,m,1800-1850,0.26055404203845955
mdp.39015014117900,"Porter, Jane,",The pastor's fire-side,1817,f,1800-1850,0.260640678382406
uiuo.ark:/13960/t6543c86j,"Rhodes, Henrietta.",Rosalie,1811,f,1800-1850,0.26069628954912816
uc1.b3290867,"(Goodwin, William)",Cloudesley,1830,m,1800-1850,0.26076352095964317
uiuo.ark:/13960/t79s2115g,,Alexena;,1817,u,1800-1850,0.2608026951673448
uiuo.ark:/13960/t0jt0958v,"Sherer, Moyle,",The story of a life,1825,m,1800-1850,0.26084643969927834
nyp.33433074865290,"Jones, E.","The bard, or, The towers of Morven",1810,m,1800-1850,0.26095126150221337
nyp.33433066579156,"Boswell, Thomas Alexander.",The journal of an exile,1825,m,1800-1850,0.26099263852968757
uiuo.ark:/13960/t6349221c,"Griffin, Gerald,","Talis qualis, or, Tales of the jury room",1842,m,1800-1850,0.26117323708489915
uiuo.ark:/13960/t1hh6x30p,"Gore,",Romances of real life,1829,f,1800-1850,0.2615408841437228
uiuo.ark:/13960/t9d516d4w,"Murray, Hugh,","Corasmin; or, The minister;",1814,m,1800-1850,0.2615408841437228
uiuo.ark:/13960/t85h81r5f,"Lauder, Thomas Dick,",Lochandhu,1825,m,1800-1850,0.2623947092803348
uc1.31158006421456,"Maturin, Charles Robert,",Melmoth the wanderer: a tale,1821,m,1800-1850,0.2626982915511302
uiuo.ark:/13960/t4pk11c53,,"De Montfort, or, The old English nobleman",1842,u,1800-1850,0.2631249855262112
uc1.b4105092,"Morier, James Justinian,","Ayesha, the maid of Kars",1834,m,1800-1850,0.26403613129201176
njp.32101069157459,"Cottin,",Clara,1808,f,1800-1850,0.26438179323463196
njp.32101067178531,"Trollope, Frances Milton,",A romance of Vienna,1838,f,1800-1850,0.26438179323463196
uiuo.ark:/13960/t58d0dt6d,"Lamb, Caroline,",Glenarvon,1816,f,1800-1850,0.26506532023394835
hvd.hwnp7a,"MacFarlane, Charles,",The romance of history,1832,m,1800-1850,0.26565502980198596
uiuo.ark:/13960/t0zp4pz92,"Young, Mary Julia.","Right and wrong; or, The kinsmen of Naples",1803,f,1800-1850,0.2660051698580084
uiuo.ark:/13960/t98631g4k,"Loudon,",Stories of a bride;,1829,f,1800-1850,0.266071553288704
inu.32000002550475,"Trollope, Frances Milton,",The young countess,1848,f,1800-1850,0.266401995254834
mdp.39015063941002,"Neale, J. M.",Stories of the crusades,1848,m,1800-1850,0.26666459167695755
uiuo.ark:/13960/t6b28f15h,"Murray, Hugh,","Corasmin; or, The minister;",1814,m,1800-1850,0.2670555900260756
uiuo.ark:/13960/t7kp8kt4n,"Pardoe,",The romance of the harem,1839,f,1800-1850,0.2670555900260756
njp.32101066120088,"Boswell, Thomas Alexander.",Recollections of a pedestrian,1826,m,1800-1850,0.26727132424152233
uiuo.ark:/13960/t9p27803k,,The eve of San-Pietro,1804,u,1800-1850,0.2675715858981088
nnc1.cu01579681,"Sharp, Jonathan,","Jonathan Sharp; or, The adventures of a Kentuckian",1845,m,1800-1850,0.26806729692013553
hvd.hnp67w,"St. John, James Augustus,","Margaret Ravenscroft, or, Second love",1835,m,1800-1850,0.268871131057303
uiuo.ark:/13960/t3417jz5f,"Patmore, P. G.","Chatsworth; or, The romance of a week",1844,m,1800-1850,0.2690839875919986
hvd.hn21hk,"Porter, Jane,",Thaddeus of Warsaw,1805,f,1800-1850,0.269512103105348
uc1.b3339470,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.2697052985581372
hvd.hn66zt,"Lytton, Edward Bulwer Lytton,",The pilgrims of the Rhine,1834,f,1800-1850,0.2711484893217164
uc1.b3322648,"Burdett, C. D.,",English fashionables abroad,1827,f,1800-1850,0.27150710035993897
uiuo.ark:/13960/t99604r14,,"The picaroon, or, The merchant smuggler",1845,u,1800-1850,0.2719575508103894
nyp.33433074964754,"Banim, John,",Tales,1825,m,1800-1850,0.27195755081038964
uc1.b3581586,"Morgan,",The O'Briens and the O'Flahertys;,1827,f,1800-1850,0.27220483073126
uc1.b3321260,"Cooper, James Fenimore,",The water witch;,1830,m,1800-1850,0.2727220768042732
mdp.39015016746375,"Mitford, Mary Russell,",Stories of American life;,1830,f,1800-1850,0.27274371433240197
hvd.hnnxie,"Daunt, William J. O'Neill,",The husband-hunter,1839,m,1800-1850,0.273099103321805
mdp.39015064415204,"Banim, John,",The croppy;,1828,m,1800-1850,0.273099103321805
njp.32101066111103,"Bremer, Fredrika,",New sketches of every-day life,1844,f,1800-1850,0.273472702325541
njp.32101076515467,"Fisher, William,",The petrel,1850,m,1800-1850,0.2735298778544146
nyp.33433075733430,"Kotzebue, August von,",Novellettes,1807,m,1800-1850,0.2736582310824984
hvd.hwadvf,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,0.27371988716487083
uiuo.ark:/13960/t4gm8vn5r,"Trollope, Frances Milton,","Hargrave, or, The adventures of a man of fashion",1843,f,1800-1850,0.2738094026622412
nyp.33433066579164,"Boswell, Thomas Alexander.",The journal of an exile,1825,m,1800-1850,0.27407261003204764
mdp.39015010783788,"Porter, Anna Maria,",Don Sebastian,1809,f,1800-1850,0.2755807392161864
nnc1.0043378161,"Maturin, Charles Robert,",The Milesian chief. A romance,1812,m,1800-1850,0.27634351572267
hvd.hnnzq8,,Young hearts,1834,f,1800-1850,0.27634351572267
dul1.ark:/13960/t8df7h88h,"Morgan,",Florence Macarthy,1818,f,1800-1850,0.2766391987504644
uc1.b3548239,"Disraeli, Isaac,","Despotism: or, The fall of the Jesuits",1811,m,1800-1850,0.2767194555722944
nyp.33433061821579,"Croker, Thomas Crofton,",Legends of the lakes,1829,m,1800-1850,0.27677848744950795
uiuo.ark:/13960/t39z9dr9n,"Ashe, Thomas,","The spirit of  The book;  or, Memoirs of Caroline Princess of Hasburgh",1811,m,1800-1850,0.27685951159470323
nyp.33433074878871,"Lover, Samuel,",Legends and stories of Ireland,1837,m,1800-1850,0.2769776311316746
mdp.39015030126547,"Roscoe, Thomas,",The German novelists,1826,m,1800-1850,0.27736880622164484
njp.32101067645471,"Griffin, Gerald,",Tales of the Munster festivals,1827,m,1800-1850,0.27736880622164484
njp.32101067178523,"Trollope, Frances Milton,",A romance of Vienna,1838,f,1800-1850,0.27736880622164484
njp.32101067646552,"Holmes, W. H. M.","Oakleigh, or, The minor of great expectations",1843,u,1800-1850,0.27751310636594495
njp.32101065854596,"Reynolds, Frederic Mansel,",The parricide,1836,m,1800-1850,0.278367807220646
uiuo.ark:/13960/t2988vx2b,"Melville, Theodore.","The white knight, or, The monastery of Morne",1802,m,1800-1850,0.278367807220646
nnc1.0043378153,"Maturin, Charles Robert,",The Milesian chief. A romance,1812,m,1800-1850,0.278367807220646
uiuo.ark:/13960/t1bk22952,"Brewer, James Norris,","An old family legend, or, One husband and two marriages",1811,m,1800-1850,0.278367807220646
wu.89100339175,"Lever, Charles James,",Tom Burke of  Ours,1843,m,1800-1850,0.27882911502828034
uc2.ark:/13960/t4bn9zg2s,"Cushing, Paul.",The bull i' th' thorn,1840,m,1800-1850,0.27895500628112735
njp.32101037604772,"Du Bois, Edward,",St. Godwin,1800,m,1800-1850,0.2790196977030448
mdp.39015011955914,"Morgan,",The O'Briens and the O'Flahertys;,1827,f,1800-1850,0.2791663166696744
uiuo.ark:/13960/t2s475k25,"Kendall, Edward Augustus,",The English boy at the Cape,1835,m,1800-1850,0.2798810480781492
uc1.b3327535,"Normanby, Constantine Henry Phipps,","Historiettes; or, Tales of continental life",1827,m,1800-1850,0.28014637547320254
nyp.33433081639761,"Stephens, Ann S.",High life in New York,1844,f,1800-1850,0.28017351325170403
uc2.ark:/13960/t2s46jt7w,,The king and the countess,1849,u,1800-1850,0.2804609521709336
mdp.39015059376205,,The New British novelist;,1830,u,1800-1850,0.28052452900353597
hvd.hwkd7z,"Lewis, M. G.",Romantic tales,1808,m,1800-1850,0.2812168100696488
uiuo.ark:/13960/t6vx10k7w,"Melville, Theodore.","The white knight, or, The monastery of Morne",1802,m,1800-1850,0.2812168100696488
hvd.hn2he5,,"The Governess, or, Evening amusements at a boarding school",1800,u,1800-1850,0.28237421747705616
nyp.33433067347041,"Ingemann, Bernhard Severin,","King Eric and the outlaws, or, The throne, the church, and the people",1843,f,1800-1850,0.28256361141645003
nnc1.cu50224441,"Tieck, Ludwig,",The pictures;,1825,m,1800-1850,0.28256361141645003
uc2.ark:/13960/t25b03g2t,"Banim, John,",Tales,1826,m,1800-1850,0.28256361141645003
uc2.ark:/13960/t3028rk3h,"Bremer, Fredrika,",The H--- family,1844,f,1800-1850,0.28300172751721675
uc2.ark:/13960/t22b9145f,"Madden, Richard Robert,",The Mussulman,1830,m,1800-1850,0.28300172751721675
nyp.33433075785711,"Marryat, Frederick, 1792-1848.",The mission,1845,m,1800-1850,0.2831754995283382
hvd.32044012940235,"Holcraft, Richard,",Tales of humour and romance,1829,m,1800-1850,0.2833954593071216
uiuo.ark:/13960/t51g19g8j,"Putney, Charlotte.",The brazen mask,1826,f,1800-1850,0.2838623127151514
hvd.hwadvh,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,0.28405077860282557
uiuo.ark:/13960/t6f19jp8p,"Peake, Richard Brinsley,","Cartouche, the celebrated French robber",1844,m,1800-1850,0.28470264884960517
njp.32101068163490,,The eccentric traveller,1826,m,1800-1850,0.2859839534506534
uva.x002037474,"La Motte-Fouqué, Friedrich Heinrich Karl,",The magic ring,1825,m,1800-1850,0.2865885940673868
mdp.39015064002739,"Bray,",The novels and romances of Anna Eliza Bray,1815,f,1800-1850,0.2867977334587912
njp.32101069186284,,Chantilly,1832,f,1800-1850,0.2878751538066442
uc2.ark:/13960/t5j96272f,,"Makanna, or, The land of the savage",1834,u,1800-1850,0.2879831918360304
njp.32101066459726,"Gore,",The lettre de cachet,1827,f,1800-1850,0.2880972082543948
mdp.39015063869781,"Gleig, G. R.",The Chelsea pensioners,1829,m,1800-1850,0.2881767901839912
mdp.39015014331725,"Bedford, John Harman.",Wanderings of Childe Harolde,1825,m,1800-1850,0.288624217477056
mdp.39015016746391,"Mitford, Mary Russell,",Stories of American life;,1830,f,1800-1850,0.288624217477056
uc2.ark:/13960/t33205244,"Marryat, Frederick, 1792-1848.",The mission,1845,m,1800-1850,0.288624217477056
nyp.33433067303556,,"The feuds of Luna & Perollo; or, The fortunes of the House of Pandolfina",1847,u,1800-1850,0.288624217477056
njp.32101072790536,"C.,","A winter in Paris; or, Memoirs of Madame de C****",1811,u,1800-1850,0.2888846341437228
uiuo.ark:/13960/t9s18k28k,"Parker, Emma,",The guerrilla chief,1815,f,1800-1850,0.28902582390275877
uiuo.ark:/13960/t2t44bw8b,"Trollope, Frances Milton,","Hargrave, or, The adventures of a man of fashion",1843,f,1800-1850,0.2891144135554876
uiuo.ark:/13960/t2z32g882,"Ritchie, Leitch,",The magician,1836,m,1800-1850,0.28935681820965675
nyp.33433074930573,"Brougham and Vaux, Henry Brougham,",Albert Lunel;,1844,m,1800-1850,0.2899062687591074
mdp.39015078574335,"Wyss, Johann David,",The Swiss family Robinson,1818,m,1800-1850,0.29035581920865783
njp.32101069165353,"Bury, Charlotte (Campbell)",The devoted,1836,f,1800-1850,0.2905850017907816
mdp.39015070528594,"Donatti, Arthur Louis.","The orphan of Novogorod, an Illyrian tale",1841,m,1800-1850,0.291387602623861
uc1.b3324476,"Howard, Edward,","Sir Henry Morgan, the buccaneer",1842,m,1800-1850,0.2917988206516592
uiuo.ark:/13960/t7gq7dv61,"Knight, Ellis Cornelia,",Sir Guy de Lusignan,1833,f,1800-1850,0.29197919583203436
njp.32101064751637,"Wall, D.","Twenty years confinement, or, The Casimirs",1819,u,1800-1850,0.2922278210806596
uiuo.ark:/13960/t8jd54p70,"Beste, John Richard Digby,",Pope,1840,m,1800-1850,0.2922987581594708
uc1.b3321856,"Disraeli, Benjamin,",Tancred,1847,m,1800-1850,0.29265106311463995
uiuo.ark:/13960/t14m9q06h,"Lytton, Rosina Bulwer Lytton,",Bianca Capello,1843,f,1800-1850,0.2930198218726604
mdp.39015063967486,"Galt, John,",The earthquake;,1820,m,1800-1850,0.29305022024330796
uiuo.ark:/13960/t3dz0w163,"Rolfe, Ann,",The oath of allegiance,1847,f,1800-1850,0.29356248908199434
mdp.39015059375991,,The New British novelist;,1830,u,1800-1850,0.29356248908199434
uc1.b3322544,"Grattan, Thomas Colley,",The heiress of Bruges,1830,m,1800-1850,0.2936470485272844
uc2.ark:/13960/t8cf9m31k,"Henningsen, C. F.",The white slave;,1845,u,1800-1850,0.29367950973614
uiuo.ark:/13960/t6c25jh56,,Theodore,1807,u,1800-1850,0.29375242260526113
inu.32000006995510,"Holbrook, Ann Catherine,",Constantine Castriot,1829,f,1800-1850,0.2944213189263316
uiuo.ark:/13960/t9r21h94b,,"The mountain chief, or, The descendant of William Tell, the deliverer of Switzerland",1811,u,1800-1850,0.2945174034807394
uiuo.ark:/13960/t0zp4j72m,Lady.,Julia de Vienne,1811,m,1800-1850,0.294684823537662
uiuo.ark:/13960/t8nc6g848,,Lemira of Lorraine,1822,u,1800-1850,0.29488819957996437
mdp.39015016746383,"Mitford, Mary Russell,",Stories of American life;,1830,f,1800-1850,0.29494605655751593
uc2.ark:/13960/t1pg1kd78,"Martin, Mary Letitia,",Julia Howard,1850,f,1800-1850,0.2955893916064094
mdp.39015011955997,"Morgan,",The O'Briens and the O'Flahertys;,1827,f,1800-1850,0.29573753426779237
nyp.33433075769699,"Porter, Jane,","Duke Christian of Luneburg, or, Tradition from the Hartz",1824,f,1800-1850,0.2958429011288608
nyp.33433074916218,"Lamb, Charles,",Tales from Shakespear,1809,f,1800-1850,0.29600234659431557
nyp.33433074964770,"Banim, John,",Tales,1825,m,1800-1850,0.29646735473195795
uc2.ark:/13960/t6d21tp04,,"Makanna, or, The land of the savage",1834,u,1800-1850,0.29646735473195795
uc1.b3322572,"Griffin, Gerald,",The collegians,1829,m,1800-1850,0.29646735473195795
uc2.ark:/13960/t5n878d24,"Maturin, Charles Robert,",The Albigenses,1824,m,1800-1850,0.2967542987778692
njp.32101067646578,"Holmes, W. H. M.","Oakleigh, or, The minor of great expectations",1843,u,1800-1850,0.29681135197998
nyp.33433067303788,"James, G. P. R.",The Huguenot,1839,m,1800-1850,0.2972263680146904
uiuo.ark:/13960/t3vt21j1g,"Gore,",The ambassador's wife,1842,f,1800-1850,0.29727983441996597
njp.32101037078985,"Ford, Emanuel.","The famous and pleasant history of Parismus, the valiant and renowned Prince of Bohemia",1835,m,1800-1850,0.29769926110707357
njp.32101064629577,"Sherer, Moyle,",Tales of the wars of our times,1829,m,1800-1850,0.29802216167676243
uiuo.ark:/13960/t5v701797,"Palmer, Alicia Tindal,",The sons of Altringham;,1811,f,1800-1850,0.2981480270008656
uiuo.ark:/13960/t3kw5zj7w,,"The mountain chief, or, The descendant of William Tell, the deliverer of Switzerland",1811,u,1800-1850,0.299111108862824
mdp.39015013142446,"Gore,",Polish tales,1833,f,1800-1850,0.29947693065535075
uiuo.ark:/13960/t3dz0kv1q,,The curse of Ulrica; or The white cross knights of Riddarholmen,1815,u,1800-1850,0.2997353285881672
mdp.39015063992641,"Cuthbertson,",Romance of the Pyrenees,1822,u,1800-1850,0.2997353285881672
hvd.hwaduq,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,0.3004963635957776
mdp.39015059408180,"James, G. P. R.","Rose d'Albret; or, Troublons times",1844,m,1800-1850,0.3004963635957776
hvd.hn2hed,"Kendall, Edward Augustus,","Lessons of virtue, or, The book of happiness",1801,m,1800-1850,0.3007454295982682
uiuo.ark:/13960/t1gj01372,"Marsh-Caldwell, Anne,",The triumphs of time,1844,f,1800-1850,0.3008354385991684
uiuo.ark:/13960/t1vd7fh0q,"Rafter,","Savindroog, or, The queen of the jungle",1848,u,1800-1850,0.30094305805676635
uiuo.ark:/13960/t18k7tg9m,"Loudon,",Stories of a bride;,1829,f,1800-1850,0.30102731825224993
nyp.33433074951645,"Dallas, Robert Charles,",The knights,1808,m,1800-1850,0.30123683008966884
njp.32101068163508,,The eccentric traveller,1826,m,1800-1850,0.30123683008966884
nyp.33433074874276,"Lewis, M. G.",Romantic tales,1808,m,1800-1850,0.30123683008966884
uc1.b4101373,"Willis, Nathaniel Parker,",Loiterings of travel,1840,m,1800-1850,0.30123683008966884
uiuo.ark:/13960/t2p562z2w,"Lauder, Thomas Dick,",Lochandhu,1825,m,1800-1850,0.3013340496113488
uiuo.ark:/13960/t4gm8wh0z,"Disraeli, Benjamin,",Vivian Grey,1826,m,1800-1850,0.3013693155162718
uc1.b3322546,"Grattan, Thomas Colley,",The heiress of Bruges,1830,m,1800-1850,0.3013986685748604
mdp.39015059376122,,The New British novelist;,1830,u,1800-1850,0.3013986685748604
wu.89100339167,"Lever, Charles James,",Tom Burke of  Ours,1843,m,1800-1850,0.30149341578929234
mdp.39015059376478,,The New British novelist;,1830,u,1800-1850,0.3017194555722942
hvd.32044050502038,"Zagoskin, M. N.","The young Muscovite, or The Poles in Russia",1834,m,1800-1850,0.301779178458104
njp.32101066459692,"Gore,",Hungarian tales,1829,f,1800-1850,0.30179294175689153
nyp.33433074930581,"Brougham and Vaux, Henry Brougham,",Albert Lunel;,1844,m,1800-1850,0.301855769639906
uc2.ark:/13960/t1rf5r43m,"Marsh-Caldwell, Anne,",Tales of the woods and fields,1836,f,1800-1850,0.30195755081038955
hvd.hnp661,"Smallwood, Edward.","Manuella, the executioner's daughter",1837,m,1800-1850,0.30203644627390036
njp.32101068970670,"Kavanagh, Julia,",Nathalie,1850,f,1800-1850,0.3026593051963544
uiuo.ark:/13960/t0jt09n65,,Theodore,1807,u,1800-1850,0.3026593051963544
uc2.ark:/13960/t6k073h5r,"Maturin, Charles Robert,",The Albigenses,1824,m,1800-1850,0.3026593051963544
nyp.33433061821561,"Croker, Thomas Crofton,",Legends of the lakes,1829,m,1800-1850,0.30287152930501315
uc1.b3325207,"Taylor, Meadows,",Tippoo Sultaun,1840,m,1800-1850,0.30300330244437634
njp.32101068989068,"Genlis, Stéphanie Félicité,","The tales of the castle: or, Stories of instruction and delight",1819,f,1800-1850,0.3033428321956708
mdp.39015039792554,"Bird, Robert Montgomery,",Nick of the woods;,1837,m,1800-1850,0.3035667462126884
uiuo.ark:/13960/t06w9vk5d,Lady.,Julia de Vienne,1811,m,1800-1850,0.3035667462126884
mdp.39015059791692,"Fraser, James Baillie,",The Persian adventurer,1830,m,1800-1850,0.3037444923911454
uiuo.ark:/13960/t7hq4mf5t,"Young, Mary Julia.","Right and wrong; or, The kinsmen of Naples",1803,f,1800-1850,0.30382029590842863
uc1.b3327537,"Normanby, Constantine Henry Phipps,","Historiettes; or, Tales of continental life",1827,m,1800-1850,0.3038623127151514
mdp.39015014117686,"Porter, Jane,",The pastor's fire-side,1817,f,1800-1850,0.3040088328616716
uiuo.ark:/13960/t59c7jm5h,"Putney, Charlotte.",The brazen mask,1826,f,1800-1850,0.3040088328616716
njp.32101067630267,"Boyd, Archibald,","The Duchess; or, Woman's love and woman's hate",1850,m,1800-1850,0.304893006159638
uiuo.ark:/13960/t2697dh52,"Bennett,",Vicissitudes abroad;,1806,f,1800-1850,0.30493117191350694
mdp.39015063938685,"Huish, Robert,",The brothers;,1820,m,1800-1850,0.30495531367392414
mdp.39015036753906,"Roscoe, Thomas,",The Italian novelists,1836,m,1800-1850,0.30507254353236923
uiuo.ark:/13960/t4jm2vz6m,"Putney, Charlotte.",The brazen mask,1826,f,1800-1850,0.30529088414372274
uiuo.ark:/13960/t3rv15x6h,"Edgeworth, Maria,",Tales of real life,1810,f,1800-1850,0.30529088414372274
